Clean_Name,min_CC50_mM_on_human,biocompatibility_label,num_measurements,num_human_measurements
N1 N6-DIDODECYL-N1 N1 N6 N6-TETRAMETHYLHEXANE-1 6-DIAMINIUM BROMIDE,0.0125,0,1,1
N1 N8-BIS(2-HYDROXYETHYL)-N1 N1 N8 N8-TETRAMETHYLOCTANE-1 8-DIAMINIUM BROMIDE,59.2,1,1,1
N4-(7-CHLOROQUINOLIN-4-YL)-N1-ETHYL-N1-(2-HYDROXYETHYL)PENTANE-1 4-DIAMINIUM (2R 3S 4R 5R)-2 3 4 5 6-PENTAHYDROXYHEXANOATE,0.196,0,1,1
N4-(7-CHLOROQUINOLIN-4-YL)-N1-ETHYL-N1-(2-HYDROXYETHYL)PENTANE-1 4-DIAMINIUM (7 7-DIMETHYL-2-OXOBICYCLO 2 2 1 HEPTAN-1-YL)METHANESULFONATE,0.0732,0,1,1
N4-(7-CHLOROQUINOLIN-4-YL)-N1-ETHYL-N1-(2-HYDROXYETHYL)PENTANE-1 4-DIAMINIUM 1-((2-ETHYLHEXYL)OXY)-4-(HEPTAN-3-YLOXY)-1 4-DIOXOBUTANE-2-SULFONATE,0.0698,0,1,1
N4-(7-CHLOROQUINOLIN-4-YL)-N1-ETHYL-N1-(2-HYDROXYETHYL)PENTANE-1 4-DIAMINIUM 4-METHYLBENZENESULFONATE,0.2067,0,1,1
N4-(7-CHLOROQUINOLIN-4-YL)-N1-ETHYL-N1-(2-HYDROXYETHYL)PENTANE-1 4-DIAMINIUM DODECYL SULFATE,0.2093,0,1,1
N4-(7-CHLOROQUINOLIN-4-YL)-N1-ETHYL-N1-(2-HYDROXYETHYL)PENTANE-1 4-DIAMINIUM HEXANE-1-SULFONATE,0.2143,0,1,1
N4-(7-CHLOROQUINOLIN-4-YL)-N1-ETHYL-N1-(2-HYDROXYETHYL)PENTANE-1 4-DIAMINIUM METHANESULFONATE,0.2187,0,1,1
N4-(7-CHLOROQUINOLIN-4-YL)-N1-ETHYL-N1-(2-HYDROXYETHYL)PENTANE-1 4-DIAMINIUM SULFATE,0.2144,0,1,1
PENTYLTRIPHENYLPHOSPHONIUM IODIDE,0.006,0,4,4
POTASSIUM N N N-TRIBUTYLAMMONIO-UNDECAHYDRO-CLOSO-DODECABORATE,0.31,0,1,1
POTASSIUM N N N-TRIHEXYLAMMONIO-UNDECAHYDRO-CLOSO-DODECABORATE,0.19,0,1,1
POTASSIUM N N N-TRIISOPENTYLAMMONIO-UNDECAHYDRO-CLOSO-DODECABORATE,0.25,0,1,1
POTASSIUM N N N-TRIPROPYLAMMONIO-UNDECAHYDRO-CLOSO-DODECABORATE,0.48,0,1,1
POTASSIUM N N-DIETHYL-N-BENZYLAMMONIO-UNDECAHYDRO-CLOSO-DODECABORATE,0.72,0,1,1
TETRABUTYLAMMONIUM BROMIDE,0.178,0,1,1
TETRABUTYLPHOSPHONIUM (4-(((2 4-DIAMINOPTERIDIN-6-YL)METHYL)(METHYL)AMINO)BENZOYL)-L-GLUTAMATE,0.0458,0,1,1
TETRABUTYLPHOSPHONIUM 2-(4-ISOBUTYLPHENYL)PROPANOATE,0.871,0,1,1
TETRABUTYLPHOSPHONIUM BROMIDE,0.046,0,3,3
TETRABUTYLPHOSPHONIUM CHLORIDE,0.248,0,3,3
TETRABUTYLPHOSPHONIUM GLYCINATE,0.875,0,1,1
TETRABUTYLPHOSPHONIUM HYDROXIDE,0.638,0,1,1
TETRABUTYLPHOSPHONIUM LEUCINATE,0.725,0,1,1
TETRABUTYLPHOSPHONIUM PROLINATE,0.575,0,1,1
TETRABUTYLPHOSPHONIUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),0.00916,0,60,60
TETRABUTYLPHOSPHONIUM VALINATE,0.775,0,1,1
TETRAETHYLAMMONIUM (1S 2R 4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-1 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,0.01311,0,1,1
TETRAETHYLAMMONIUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,3e-05,0,4,4
TETRAETHYLAMMONIUM (4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-2 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,0.0336,0,1,1
TETRAETHYLAMMONIUM BROMIDE,18.14,1,1,1
TETRAETHYLAMMONIUM TETRAFLUOROBORATE,10.21,1,7,7
TETRAFLUOROBORATE (TRANS-DI((E)-5-(3-(4-METHYLTHIAZOL-3-IUM-3-YL)PROPOXY)-2-(((4-(TRIFLUOROMETHYL)PHENYL)IMINO)METHYL)PHENOLATE))PALLADIUM(II),0.00671,0,2,2
TETRAHEXYLAMMONIUM 2-(4-ISOBUTYLPHENYL)PROPANOATE,0.003,0,1,1
TETRAHEXYLAMMONIUM BROMIDE,0.015,0,1,1
TETRAMETHYLAMMONIUM (4-(((2 4-DIAMINOPTERIDIN-6-YL)METHYL)(METHYL)AMINO)BENZOYL)-L-GLUTAMATE,0.074,0,1,1
TETRAMETHYLAMMONIUM BROMIDE,80.753,1,2,2
TETRAPHENYLPHOSPHONIUM BROMIDE,0.00065,0,3,3
TETRAPHENYLPHOSPHONIUM CHLORIDE,0.00056,0,8,8
TETRAPHENYLPHOSPHONIUM OCTAISOTHIOCYANATODYSPROSATE(III),0.083,0,5,5
TRI-TERT-BUTYL(DODECYL)PHOSPHONIUM BROMIDE,0.0513,0,2,2
TRI-TERT-BUTYL(DODECYL)PHOSPHONIUM TETRAFLUOROBORATE,0.0111,0,2,2
TRI-TERT-BUTYL(HEPTADECYL)PHOSPHONIUM BROMIDE,0.014,0,2,2
TRI-TERT-BUTYL(HEPTADECYL)PHOSPHONIUM TETRAFLUOROBORATE,0.0438,0,2,2
TRI-TERT-BUTYL(HEXADECYL)PHOSPHONIUM BROMIDE,0.01,0,2,2
TRI-TERT-BUTYL(HEXADECYL)PHOSPHONIUM TETRAFLUOROBORATE,0.0138,0,2,2
TRI-TERT-BUTYL(ICOSYL)PHOSPHONIUM BROMIDE,0.0144,0,2,2
TRI-TERT-BUTYL(ICOSYL)PHOSPHONIUM TETRAFLUOROBORATE,0.05,0,2,2
TRI-TERT-BUTYL(OCTADECYL)PHOSPHONIUM BROMIDE,0.013,0,2,2
TRI-TERT-BUTYL(OCTADECYL)PHOSPHONIUM TETRAFLUOROBORATE,0.0155,0,2,2
TRI-TERT-BUTYL(PENTADECYL)PHOSPHONIUM BROMIDE,0.0112,0,2,2
TRI-TERT-BUTYL(PENTADECYL)PHOSPHONIUM TETRAFLUOROBORATE,0.0145,0,2,2
TRI-TERT-BUTYL(TETRADECYL)PHOSPHONIUM BROMIDE,0.0106,0,2,2
TRI-TERT-BUTYL(TETRADECYL)PHOSPHONIUM TETRAFLUOROBORATE,0.0327,0,2,2
TRI-TERT-BUTYL(TRIDECYL)PHOSPHONIUM BROMIDE,0.0414,0,2,2
TRI-TERT-BUTYL(TRIDECYL)PHOSPHONIUM TETRAFLUOROBORATE,0.022,0,2,2
TRI-TERT-BUTYL(UNDECYL)PHOSPHONIUM BROMIDE,0.0349,0,2,2
TRI-TERT-BUTYL(UNDECYL)PHOSPHONIUM TETRAFLUOROBORATE,0.0261,0,2,2
TRIBUTYL(HEXADECYL)PHOSPHONIUM BROMIDE,0.000325,0,6,6
TRIBUTYL(METHYL)PHOSPHONIUM ACETATE,10.0,1,1,1
TRIBUTYL(TETRADECYL)PHOSPHONIUM ACETATE,0.0071,0,1,1
TRIBUTYL(TETRADECYL)PHOSPHONIUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.11,0,1,1
TRIBUTYL(TETRADECYL)PHOSPHONIUM CHLORIDE,0.002,0,2,2
TRIHEXYL(TETRADECYL)PHOSPHONIUM (1R 3AS 5AR 5BR 7AR 9S 11AR 11BR 13AR 13BR)-9-HYDROXY-5A 5B 8 8 11A-PENTAMETHYL-1-(PROP-1-EN-2-YL)ICOSAHYDRO-3AH-CYCLOPENTA A CHRYSENE-3A-CARBOXYLATE,0.0168,0,11,11
TRIHEXYL(TETRADECYL)PHOSPHONIUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,0.000173,0,7,7
TRIHEXYL(TETRADECYL)PHOSPHONIUM 2-(4-ISOBUTYLPHENYL)PROPANOATE,0.076,0,1,1
TRIHEXYL(TETRADECYL)PHOSPHONIUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.000592,0,63,63
TRIHEXYL(TETRADECYL)PHOSPHONIUM CHLORIDE,0.75,0,1,1
TRIHEXYL(TETRADECYL)PHOSPHONIUM HEXAFLUOROPHOSPHATE(V),0.000418,0,58,58
TRIHEXYL(TETRADECYL)PHOSPHONIUM TETRAFLUOROBORATE,0.0013,0,40,40
TRIS(4-(DIMETHYLAMINO)PHENYL)(5-HYDRAZINYL-5-OXOPENTYL)PHOSPHONIUM CHLORIDE,0.00119,0,8,8
TRIS(4-FLUOROPHENYL)(2-(METHOXYCARBONYL)ALLYL)PHOSPHONIUM BROMIDE,0.019,0,6,6
